Local time,Open,High,Low,Close,Volume
22.08.2021 16:00:00.000 GMT-0500,3.91505,3.91734,3.87093,3.87375,269349.1903999999
29.08.2021 16:00:00.000 GMT-0500,3.87423,3.88123,3.78405,3.78405,274405.24099999986
05.09.2021 16:00:00.000 GMT-0500,3.79221,3.85003,3.78991,3.83966,315978.16940000013
12.09.2021 16:00:00.000 GMT-0500,3.84102,3.91614,3.83785,3.90895,322935.21899999987
19.09.2021 16:00:00.000 GMT-0500,3.90832,3.95764,3.90828,3.92135,344810.0414999999
26.09.2021 16:00:00.000 GMT-0500,3.92705,4.01592,3.92020,3.94468,416574.70049999986
03.10.2021 16:00:00.000 GMT-0500,3.94065,4.00550,3.92137,3.97195,355450.76060000004
10.10.2021 16:00:00.000 GMT-0500,3.97562,3.99533,3.92753,3.92935,323354.3788
17.10.2021 16:00:00.000 GMT-0500,3.92943,3.96404,3.91631,3.94055,356972.7502000001
24.10.2021 16:00:00.000 GMT-0500,3.94575,3.99706,3.93035,3.98116,342316.41770000017
31.10.2021 16:00:00.000 GMT-0500,3.98897,4.00582,3.93815,3.96545,325020.7004999999
07.11.2021 16:00:00.000 GMT-0600,3.97526,4.06168,3.95036,4.04676,367159.2297999999
14.11.2021 16:00:00.000 GMT-0600,4.04975,4.16240,4.03646,4.15764,512843.35140000004
21.11.2021 16:00:00.000 GMT-0600,4.14950,4.20423,4.14417,4.15690,482139.9595999999
28.11.2021 16:00:00.000 GMT-0600,4.15945,4.17631,4.04268,4.06215,563317.2024999999
05.12.2021 16:00:00.000 GMT-0600,4.06126,4.09971,4.04611,4.07245,455345.6591000001
12.12.2021 16:00:00.000 GMT-0600,4.07575,4.12173,4.07377,4.10955,475801.2511000001
19.12.2021 16:00:00.000 GMT-0600,4.11855,4.12326,4.06933,4.06934,347600.2301
26.12.2021 16:00:00.000 GMT-0600,4.07547,4.09162,4.02623,4.03303,217243.61909999998
02.01.2022 16:00:00.000 GMT-0600,4.02855,4.05967,3.99285,3.99285,316534.8914999999
09.01.2022 16:00:00.000 GMT-0600,3.99717,4.02145,3.94165,3.96895,337047.35200000013
16.01.2022 16:00:00.000 GMT-0600,3.96886,4.01227,3.95332,3.98953,432618.8901
23.01.2022 16:00:00.000 GMT-0600,3.98586,4.12240,3.97512,4.10205,539124.15
30.01.2022 16:00:00.000 GMT-0600,4.11025,4.12113,3.95398,3.98006,565696.4698000002
06.02.2022 16:00:00.000 GMT-0600,3.97405,4.03758,3.91185,4.02103,598267.0820999995
13.02.2022 16:00:00.000 GMT-0600,4.02846,4.05479,3.93657,3.99405,497686.80140000023
20.02.2022 16:00:00.000 GMT-0600,3.99935,4.24034,3.96085,4.11175,519760.59979999997
27.02.2022 16:00:00.000 GMT-0600,4.18226,4.48959,4.16546,4.48523,593020.1385000001
06.03.2022 16:00:00.000 GMT-0600,4.48169,4.61963,4.29123,4.38221,467917.14569999994
13.03.2022 16:00:00.000 GMT-0500,4.36755,4.38735,4.19475,4.25884,246718.75110000002
