Local time,Open,High,Low,Close,Volume
02.05.2021 16:00:00.000 GMT-0500,1.22875,1.23513,1.21195,1.21246,340224.26119999995
09.05.2021 16:00:00.000 GMT-0500,1.21208,1.22025,1.20455,1.21007,448099.2705000002
16.05.2021 16:00:00.000 GMT-0500,1.21104,1.21441,1.20124,1.20614,415765.261
23.05.2021 16:00:00.000 GMT-0500,1.20662,1.21418,1.20286,1.20693,371603.24880000023
30.05.2021 16:00:00.000 GMT-0500,1.20648,1.21328,1.20064,1.20726,312694.8291000001
06.06.2021 16:00:00.000 GMT-0500,1.20697,1.21770,1.20567,1.21583,317299.3906
13.06.2021 16:00:00.000 GMT-0500,1.21584,1.24804,1.21277,1.24601,485075.2599999999
20.06.2021 16:00:00.000 GMT-0500,1.24638,1.24866,1.22519,1.22910,406144.4412999997
27.06.2021 16:00:00.000 GMT-0500,1.22919,1.24493,1.22873,1.23206,343208.28100000013
04.07.2021 16:00:00.000 GMT-0500,1.23192,1.25899,1.23023,1.24412,495068.42230000003
11.07.2021 16:00:00.000 GMT-0500,1.24432,1.26204,1.24256,1.26117,488960.10750000004
18.07.2021 16:00:00.000 GMT-0500,1.26059,1.28072,1.25252,1.25581,510297.1788000003
25.07.2021 16:00:00.000 GMT-0500,1.25567,1.26041,1.24217,1.24661,458138.9011999998
01.08.2021 16:00:00.000 GMT-0500,1.24784,1.25809,1.24525,1.25509,377188.46059999993
08.08.2021 16:00:00.000 GMT-0500,1.25460,1.25891,1.24890,1.25102,315086.8784000001
15.08.2021 16:00:00.000 GMT-0500,1.25143,1.29487,1.25115,1.28199,469912.15089999995
22.08.2021 16:00:00.000 GMT-0500,1.28083,1.28325,1.25783,1.26104,374333.2111
29.08.2021 16:00:00.000 GMT-0500,1.26169,1.26529,1.24932,1.25213,410800.73110000003
05.09.2021 16:00:00.000 GMT-0500,1.25250,1.27617,1.25124,1.26898,434814.0090999999
12.09.2021 16:00:00.000 GMT-0500,1.26809,1.27722,1.26008,1.27655,422083.5204000001
19.09.2021 16:00:00.000 GMT-0500,1.27575,1.28956,1.26330,1.26471,542661.9609000001
26.09.2021 16:00:00.000 GMT-0500,1.26482,1.27742,1.25935,1.26416,631117.9973
03.10.2021 16:00:00.000 GMT-0500,1.26397,1.26542,1.24512,1.24660,538854.0913000001
10.10.2021 16:00:00.000 GMT-0500,1.24728,1.24979,1.23361,1.23580,392288.8500000002
17.10.2021 16:00:00.000 GMT-0500,1.23641,1.24094,1.22879,1.23620,414292.1498
24.10.2021 16:00:00.000 GMT-0500,1.23645,1.24310,1.22997,1.23823,488469.05930000026
31.10.2021 16:00:00.000 GMT-0500,1.23804,1.24793,1.23514,1.24512,449885.6681000001
07.11.2021 16:00:00.000 GMT-0600,1.24458,1.26043,1.23869,1.25452,396941.6579999999
14.11.2021 16:00:00.000 GMT-0600,1.25404,1.26621,1.24922,1.26378,432709.3791
21.11.2021 16:00:00.000 GMT-0600,1.26390,1.27991,1.26277,1.27858,524321.6594999998
28.11.2021 16:00:00.000 GMT-0600,1.27439,1.28537,1.27124,1.28431,706602.4457000003
05.12.2021 16:00:00.000 GMT-0600,1.28286,1.28422,1.26063,1.27203,465298.2995999999
12.12.2021 16:00:00.000 GMT-0600,1.27251,1.29373,1.27052,1.28893,571444.3213999999
