Local time,Open,High,Low,Close,Volume
12.09.2021 16:00:00.000 GMT-0500,4.18847,4.21957,4.17673,4.21810,111582.8
19.09.2021 16:00:00.000 GMT-0500,4.21987,4.23527,4.20767,4.21747,148332
26.09.2021 16:00:00.000 GMT-0500,4.21377,4.27997,4.21357,4.25937,145725
03.10.2021 16:00:00.000 GMT-0500,4.25897,4.29057,4.24967,4.27337,107727.5
10.10.2021 16:00:00.000 GMT-0500,4.27337,4.29445,4.25657,4.26147,91999
17.10.2021 16:00:00.000 GMT-0500,4.26837,4.27377,4.23967,4.24327,106540.23999999999
24.10.2021 16:00:00.000 GMT-0500,4.24197,4.28947,4.23167,4.27697,134926.91989999998
31.10.2021 16:00:00.000 GMT-0500,4.27877,4.29797,4.25917,4.27087,125402.3096
07.11.2021 16:00:00.000 GMT-0600,4.27827,4.32687,4.26257,4.32037,125655.2602
14.11.2021 16:00:00.000 GMT-0600,4.31757,4.39847,4.31537,4.38417,135525.2499
21.11.2021 16:00:00.000 GMT-0600,4.38897,4.42337,4.36167,4.36757,158599.87050000002
28.11.2021 16:00:00.000 GMT-0600,4.38537,4.40257,4.34757,4.37247,182254.25
05.12.2021 16:00:00.000 GMT-0600,4.38417,4.40637,4.35707,4.36937,120011.5
12.12.2021 16:00:00.000 GMT-0600,4.38277,4.40897,4.35607,4.40177,129489
19.12.2021 16:00:00.000 GMT-0600,4.39757,4.39911,4.36127,4.36427,126391.4599
26.12.2021 16:00:00.000 GMT-0600,4.37137,4.38957,4.34287,4.34357,85352.62980000001
02.01.2022 16:00:00.000 GMT-0600,4.35897,4.38857,4.34307,4.34307,127912.25
09.01.2022 16:00:00.000 GMT-0600,4.35767,4.38097,4.30447,4.32757,132163.25
16.01.2022 16:00:00.000 GMT-0600,4.32917,4.37357,4.32237,4.35357,115370.5
23.01.2022 16:00:00.000 GMT-0600,4.36847,4.44657,4.35687,4.43317,178122.5088999999
30.01.2022 16:00:00.000 GMT-0600,4.42927,4.43783,4.30677,4.31537,192846.7489
06.02.2022 16:00:00.000 GMT-0600,4.32407,4.36557,4.29837,4.35197,191622.36969999995
13.02.2022 16:00:00.000 GMT-0600,4.35627,4.38137,4.33357,4.36517,192659.4004
20.02.2022 16:00:00.000 GMT-0600,4.34707,4.45557,4.33997,4.38577,239373.62040000007
27.02.2022 16:00:00.000 GMT-0600,4.42897,4.54667,4.39827,4.52087,288942.9011999999
06.03.2022 16:00:00.000 GMT-0600,4.54227,4.57887,4.44683,4.52657,354323.58139999985
13.03.2022 16:00:00.000 GMT-0500,4.53287,4.53517,4.44047,4.47047,226296.9293999999
20.03.2022 16:00:00.000 GMT-0500,4.47907,4.51177,4.46777,4.49947,171018.0002
27.03.2022 16:00:00.000 GMT-0500,4.51807,4.52032,4.42547,4.46937,217184.38960000005
03.04.2022 16:00:00.000 GMT-0500,4.47147,4.55847,4.47067,4.53686,167498.32009999995
10.04.2022 16:00:00.000 GMT-0500,4.53947,4.59487,4.51797,4.56297,177323.10149999996
17.04.2022 16:00:00.000 GMT-0500,4.57487,4.58697,4.51648,4.57137,159730.19990000004
24.04.2022 16:00:00.000 GMT-0500,4.58447,4.72367,4.58297,4.68597,232396.41889999993
01.05.2022 16:00:00.000 GMT-0500,4.70287,4.71917,4.64967,4.68117,250981.56070000003
08.05.2022 16:00:00.000 GMT-0500,4.69928,4.77657,4.66867,4.74267,244251.6202
15.05.2022 16:00:00.000 GMT-0500,4.75167,4.76027,4.66277,4.68097,191910.00029999999
22.05.2022 16:00:00.000 GMT-0500,4.66987,4.66987,4.59197,4.59854,173658.00039999996
29.05.2022 16:00:00.000 GMT-0500,4.59217,4.64817,4.58234,4.60262,148045.3403
05.06.2022 16:00:00.000 GMT-0500,4.59817,4.70437,4.58867,4.69487,173372.10099999997
12.06.2022 16:00:00.000 GMT-0500,4.70787,4.76687,4.66447,4.70316,304872.38139999995
19.06.2022 16:00:00.000 GMT-0500,4.69567,4.72367,4.66287,4.67937,211559.37910000002
26.06.2022 16:00:00.000 GMT-0500,4.67487,4.77117,4.65697,4.73667,225206.3610000001
03.07.2022 16:00:00.000 GMT-0500,4.73140,4.90697,4.72420,4.84667,226338.00199999992
10.07.2022 16:00:00.000 GMT-0500,4.86077,4.96407,4.86077,4.89337,268960.62000000005
17.07.2022 16:00:00.000 GMT-0500,4.89067,4.89797,4.80142,4.81877,287506.06060000014
24.07.2022 16:00:00.000 GMT-0500,4.83107,4.88227,4.80587,4.81667,248114.39909999995
31.07.2022 16:00:00.000 GMT-0500,4.81177,4.86387,4.78477,4.82909,255636.62029999998
07.08.2022 16:00:00.000 GMT-0500,4.83307,4.84057,4.72637,4.74752,196331.92980000007
14.08.2022 16:00:00.000 GMT-0500,4.75167,4.86357,4.74207,4.84516,199713.18109999987
21.08.2022 16:00:00.000 GMT-0500,4.86147,4.93127,4.82557,4.87227,229840.8895
28.08.2022 16:00:00.000 GMT-0500,4.89672,4.90839,4.78507,4.82548,315400.73080000014
04.09.2022 16:00:00.000 GMT-0500,4.86951,4.92037,4.82397,4.86282,272612.6312
11.09.2022 16:00:00.000 GMT-0500,4.85187,4.95037,4.80337,4.90527,296551.5807000002
18.09.2022 16:00:00.000 GMT-0500,4.92287,5.10717,4.90207,5.09158,336896.53900000005
25.09.2022 16:00:00.000 GMT-0500,5.13357,5.18877,5.02147,5.04187,460801.00009999995
02.10.2022 16:00:00.000 GMT-0500,5.04697,5.07967,4.93727,5.05733,377607.1799999999
09.10.2022 16:00:00.000 GMT-0500,5.06475,5.12057,5.03089,5.06384,389980.1999000001
16.10.2022 16:00:00.000 GMT-0500,5.05347,5.07777,4.97039,4.97120,395254.7303
23.10.2022 16:00:00.000 GMT-0500,4.98807,5.00917,4.81477,4.92951,356884.2320999999
30.10.2022 16:00:00.000 GMT-0500,4.93688,5.03467,4.89678,4.89680,299697.2997
06.11.2022 16:00:00.000 GMT-0600,4.90687,4.92387,4.71125,4.71215,313592.7680999999
13.11.2022 16:00:00.000 GMT-0600,4.74267,4.78507,4.68447,4.77335,344361.34
20.11.2022 16:00:00.000 GMT-0600,4.80437,4.83147,4.69939,4.72068,234566.5009
27.11.2022 16:00:00.000 GMT-0600,4.74267,4.79697,4.65987,4.67407,288004.3513999999
04.12.2022 16:00:00.000 GMT-0600,4.64987,4.70197,4.63897,4.66655,253981.25970000005
11.12.2022 16:00:00.000 GMT-0600,4.68027,4.68717,4.58067,4.63769,292065.3
18.12.2022 16:00:00.000 GMT-0600,4.62167,4.64030,4.58924,4.61997,225407.99959999998
25.12.2022 16:00:00.000 GMT-0600,4.60597,4.65750,4.59280,4.60958,150390.60059999998
01.01.2023 16:00:00.000 GMT-0600,4.61707,4.70133,4.59685,4.62665,243078.4295
08.01.2023 16:00:00.000 GMT-0600,4.61027,4.61838,4.54537,4.56178,254077.8005
15.01.2023 16:00:00.000 GMT-0600,4.55523,4.57696,4.51279,4.53073,211256.10020000007
22.01.2023 16:00:00.000 GMT-0600,4.51307,4.53607,4.46487,4.50289,173459.0999
29.01.2023 16:00:00.000 GMT-0600,4.49962,4.55157,4.43576,4.52695,225288
05.02.2023 16:00:00.000 GMT-0600,4.54007,4.59629,4.51557,4.58276,201844.23009999996
12.02.2023 16:00:00.000 GMT-0600,4.58384,4.63048,4.53397,4.58749,230439.301
19.02.2023 16:00:00.000 GMT-0600,4.58829,4.66789,4.58590,4.66379,193230.8996999999
26.02.2023 16:00:00.000 GMT-0600,4.66482,4.66728,4.59812,4.62458,179706.6001
05.03.2023 16:00:00.000 GMT-0600,4.62227,4.66976,4.59249,4.61700,180725.40000000005
12.03.2023 16:00:00.000 GMT-0500,4.58127,4.67611,4.57507,4.61291,317941.499
19.03.2023 16:00:00.000 GMT-0500,4.60780,4.63039,4.49708,4.57668,190051.20019999993
26.03.2023 16:00:00.000 GMT-0500,4.56474,4.59217,4.52249,4.55938,139719.29959999997
02.04.2023 16:00:00.000 GMT-0500,4.58038,4.58287,4.49143,4.51807,105398.9997
09.04.2023 16:00:00.000 GMT-0500,4.52696,4.54994,4.45286,4.49158,114198.29999999996
16.04.2023 16:00:00.000 GMT-0500,4.49523,4.52606,4.48216,4.48401,114723.60010000001
23.04.2023 16:00:00.000 GMT-0500,4.48944,4.50120,4.45088,4.47066,156747.90110000002
30.04.2023 16:00:00.000 GMT-0500,4.47631,4.50430,4.44199,4.46637,159469.2001
07.05.2023 16:00:00.000 GMT-0500,4.45573,4.54280,4.45012,4.53900,128806.80029999997
14.05.2023 16:00:00.000 GMT-0500,4.51815,4.62123,4.51731,4.60504,120792.0003
21.05.2023 16:00:00.000 GMT-0500,4.60273,4.63282,4.59110,4.61852,134786.1
28.05.2023 16:00:00.000 GMT-0500,4.61597,4.66845,4.60339,4.63401,124116.59980000004
04.06.2023 16:00:00.000 GMT-0500,4.63544,4.64918,4.59051,4.60794,113658.90049999997
11.06.2023 16:00:00.000 GMT-0500,4.60746,4.61296,4.50772,4.52527,142614.29919999995
18.06.2023 16:00:00.000 GMT-0500,4.52946,4.56943,4.50560,4.54124,127833.89999999998
25.06.2023 16:00:00.000 GMT-0500,4.53626,4.57985,4.51910,4.53803,131213.09960000002
02.07.2023 16:00:00.000 GMT-0500,4.53569,4.57184,4.50265,4.50424,144651.40000000023
